id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
11062,NA1_5027888897,NA1,CLASSIC,SILVER I,14.13.596.7996,Malphite,Lillia,Heimerdinger,Nilah,Veigar,Pantheon,Kindred,Kassadin,Draven,Neeko,0
11063,NA1_5027861566,NA1,CLASSIC,SILVER I,14.13.596.7996,AurelionSol,Nocturne,Katarina,Xayah,Neeko,Akali,Nasus,Veigar,Aphelios,Lux,0
11064,NA1_5027844160,NA1,CLASSIC,GOLD IV,14.13.596.7996,Sett,Sejuani,Naafiri,Jhin,Neeko,Aatrox,Rengar,Vladimir,Nidalee,Nami,1
11065,NA1_5027840798,NA1,CLASSIC,PLATINUM IV,14.13.596.4541,Tryndamere,Naafiri,TwistedFate,Caitlyn,Neeko,Garen,Udyr,Diana,Samira,Leona,1
11066,NA1_5027450908,NA1,CLASSIC,SILVER II,14.12.594.4901,Mordekaiser,Zac,Irelia,Jinx,Zilean,Gwen,Darius,Naafiri,Kaisa,Neeko,1
11067,NA1_5027426789,NA1,CLASSIC,GOLD III,14.12.594.4901,Gwen,LeeSin,Lux,Kaisa,Nautilus,Illaoi,JarvanIV,Naafiri,Ashe,Neeko,1
11068,NA1_5027383476,NA1,CLASSIC,SILVER I,14.12.594.4901,Malphite,Shyvana,Orianna,Ashe,Pyke,Nasus,XinZhao,Naafiri,Kaisa,Neeko,0
11069,NA1_5027370405,NA1,CLASSIC,SILVER IV,14.12.594.4901,Mordekaiser,Hecarim,Qiyana,Varus,Neeko,Yone,Pantheon,Leblanc,Draven,Nautilus,1
11070,NA1_5027363600,NA1,CLASSIC,BRONZE I,14.12.594.4901,TahmKench,Hecarim,Orianna,Lucian,Nami,Gwen,Diana,Naafiri,Draven,Neeko,0
11071,NA1_5027356004,NA1,ARAM,UNRANKED,14.12.594.4901,Kindred,Nami,Singed,Quinn,Pyke,Pantheon,Soraka,Leblanc,Thresh,Leona,0
11072,NA1_5033740469,NA1,CLASSIC,GOLD III,14.13.598.9749,Renekton,Elise,Tristana,Karthus,Leona,Zed,Thresh,Katarina,Jinx,Ivern,1
11073,NA1_5033711523,NA1,CLASSIC,GOLD IV,14.13.598.9749,Nasus,Garen,AurelionSol,Draven,Senna,Tryndamere,Nocturne,Lissandra,Kaisa,Pyke,1
11074,NA1_5033683516,NA1,CLASSIC,GOLD IV,14.13.598.9749,Trundle,JarvanIV,Ahri,Vayne,Galio,Garen,Yorick,Xerath,Draven,Shen,1
11075,NA1_5033663280,NA1,CLASSIC,GOLD IV,14.13.598.9749,TahmKench,Kayn,Naafiri,Caitlyn,Nautilus,Garen,Viego,Fizz,Jinx,Karma,0
11076,NA1_5033644188,NA1,CLASSIC,GOLD II,14.13.598.9749,Darius,MasterYi,Ahri,Lucian,Sona,Kayle,Gragas,Naafiri,Jinx,Blitzcrank,0
11077,NA1_5033607986,NA1,CLASSIC,GOLD II,14.13.598.9749,Sett,Briar,Sylas,Kaisa,Milio,Mordekaiser,Volibear,Lux,KogMaw,Seraphine,0
11078,NA1_5033585261,NA1,CLASSIC,GOLD IV,14.13.598.9749,Tryndamere,Karthus,Zed,Xayah,Nautilus,Yone,Morgana,Vex,Vi,Ashe,0
11079,NA1_5033560560,NA1,CLASSIC,GOLD III,14.13.598.9749,Akali,Gragas,Hwei,Smolder,Teemo,Quinn,FiddleSticks,Irelia,Draven,Malphite,0
11080,NA1_5033547788,NA1,CLASSIC,GOLD IV,14.13.598.9749,Fiora,Lillia,Yasuo,Draven,Thresh,Mordekaiser,Morgana,Kled,Lux,Senna,0
11081,NA1_5033504032,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Mordekaiser,Lillia,Anivia,Draven,Nautilus,Camille,Volibear,Tristana,Kaisa,Ornn,0
11082,NA1_5033482104,NA1,CLASSIC,GOLD IV,14.13.598.9749,Gnar,Ekko,Tristana,Aphelios,Rell,Jax,Singed,Annie,Draven,Yuumi,1
11083,NA1_5033223239,NA1,CLASSIC,GOLD II,14.13.598.9749,DrMundo,JarvanIV,Xerath,KogMaw,Taric,Maokai,Khazix,Fizz,Twitch,Neeko,1
11084,NA1_5033205047,NA1,CLASSIC,GOLD III,14.13.598.9749,Singed,Nocturne,Xerath,KogMaw,Zyra,Volibear,Udyr,Vladimir,Caitlyn,Nami,0
11085,NA1_5033173680,NA1,CLASSIC,GOLD III,14.13.598.9749,Fiora,Khazix,Smolder,Ashe,Zyra,Sett,LeeSin,Yasuo,Sivir,Milio,0
11086,NA1_5031264310,NA1,CLASSIC,GOLD I,14.13.596.7996,Yorick,Rengar,Lux,Kaisa,Xerath,Teemo,MasterYi,Katarina,Draven,Thresh,0
11087,NA1_5031236594,NA1,CLASSIC,PLATINUM IV,14.13.596.7996,Rammus,Ekko,Tristana,Jinx,Thresh,Nasus,Graves,Ahri,Twitch,Pantheon,1
11088,NA1_5031213235,NA1,CLASSIC,PLATINUM III,14.13.596.7996,Pantheon,Viego,Zed,Brand,Lux,Camille,RekSai,Lucian,Sivir,Thresh,0
11089,NA1_5031191598,NA1,CLASSIC,PLATINUM II,14.13.596.7996,Darius,Pantheon,Yasuo,Kaisa,Nami,Vayne,MasterYi,Taliyah,Draven,Nautilus,0
11090,NA1_5031170229,NA1,CLASSIC,GOLD IV,14.13.596.7996,Kled,Sejuani,Brand,KogMaw,Zilean,Singed,Nunu,Fizz,Ezreal,Braum,0
11091,NA1_5031145590,NA1,CLASSIC,GOLD III,14.13.596.7996,Teemo,Ivern,Galio,Jinx,Milio,DrMundo,Nunu,Yone,Draven,Karma,1
11092,NA1_5035805262,NA1,ARAM,UNRANKED,14.13.598.9749,Ashe,Nunu,TwistedFate,Nautilus,Jax,Gnar,Swain,Braum,Garen,Sona,1
11093,NA1_5035791797,NA1,ARAM,UNRANKED,14.13.598.9749,Blitzcrank,Varus,Leona,Sona,Vayne,Smolder,Morgana,Brand,Anivia,Darius,1
11094,NA1_5035772453,NA1,ARAM,UNRANKED,14.13.598.9749,Gragas,Malphite,Ryze,Varus,Zeri,Chogath,Gwen,Nunu,TwistedFate,Shaco,1
11095,NA1_5035759627,NA1,ARAM,UNRANKED,14.13.598.9749,Graves,Draven,Warwick,Jhin,Lissandra,Kennen,Sivir,Hecarim,JarvanIV,Zed,0
11096,NA1_5035741337,NA1,ARAM,UNRANKED,14.13.598.9749,Morgana,Azir,Neeko,Karma,Senna,Sett,Sivir,Jinx,Viego,Braum,1
11097,NA1_5035728864,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Maokai,Varus,Velkoz,Jayce,Seraphine,Kennen,Nami,Nilah,Neeko,1
11098,NA1_5035700026,NA1,ARAM,UNRANKED,14.13.598.9749,Illaoi,AurelionSol,Ziggs,Xayah,Nidalee,Anivia,Caitlyn,Garen,Yasuo,Vayne,1
11099,NA1_5035689817,NA1,ARAM,UNRANKED,14.13.598.9749,Draven,Warwick,Skarner,Velkoz,Brand,Gwen,Maokai,MonkeyKing,Xayah,Janna,0
11100,NA1_5035668549,NA1,ARAM,IRON I,14.13.598.9749,Varus,Nautilus,Ashe,Ahri,Urgot,Pyke,Vladimir,FiddleSticks,Shen,Veigar,0
11101,NA1_5035634227,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Shen,Pantheon,Fizz,MissFortune,Neeko,Sion,FiddleSticks,Vex,Kaisa,Milio,1
11102,NA1_5035560695,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,KSante,Belveth,Orianna,Smolder,Neeko,Sion,Shaco,AurelionSol,Jhin,Brand,1
11103,NA1_5035541452,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Garen,Brand,Talon,Kaisa,Neeko,Fiora,Naafiri,Leblanc,Caitlyn,Thresh,0
11104,NA1_5035440404,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Darius,Viego,Ahri,MissFortune,Neeko,Kayle,Kayn,Anivia,Ezreal,Poppy,0
11105,NA1_5035425084,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Fiora,Viego,Galio,Jinx,Lux,Riven,Rammus,Brand,Ezreal,Milio,1
11106,NA1_5035386913,NA1,CLASSIC,GOLD IV,14.13.598.9749,TahmKench,Amumu,Galio,Jinx,Rakan,Pantheon,Kayn,Malphite,MissFortune,Brand,1
11107,NA1_5035368184,NA1,CLASSIC,GOLD III,14.13.598.9749,Heimerdinger,Warwick,Brand,Zeri,Neeko,TahmKench,Vi,Yasuo,Jhin,Taric,0
11108,NA1_5035354543,NA1,CLASSIC,PLATINUM II,14.13.598.9749,Yorick,Ekko,Brand,Twitch,Neeko,TahmKench,MasterYi,Hwei,Kaisa,Karma,0
11109,NA1_5035349893,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Aatrox,Evelynn,Malphite,Ezreal,Neeko,Vladimir,Pantheon,Jayce,KogMaw,Alistar,1
11110,NA1_5035321733,NA1,CLASSIC,GOLD I,14.13.598.9749,Akali,Kindred,Naafiri,Jhin,Neeko,Urgot,Viego,Vladimir,Zeri,Thresh,0
11111,NA1_5035318062,NA1,CLASSIC,GOLD I,14.13.598.9749,Akali,Ekko,Velkoz,Twitch,Rakan,Yone,Shaco,Vex,Ezreal,Poppy,1
11112,NA1_5035801349,NA1,CLASSIC,GOLD I,14.13.598.9749,Darius,Lillia,Hwei,Ezreal,Bard,Trundle,Nunu,Smolder,MissFortune,Zyra,1
11113,NA1_5035759233,NA1,CLASSIC,GOLD III,14.13.598.9749,Yorick,Ekko,Tristana,Ezreal,Leona,Sett,Udyr,Viktor,Caitlyn,Xerath,1
11114,NA1_5035717830,NA1,CLASSIC,GOLD I,14.13.598.9749,Aatrox,Shyvana,Leblanc,Ezreal,Rakan,DrMundo,Briar,Vex,Twitch,Pyke,1
11115,NA1_5035648193,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Nasus,Khazix,Yasuo,Smolder,Lux,Tryndamere,Hecarim,Fizz,Brand,Morgana,0
11116,NA1_5035618222,NA1,CLASSIC,GOLD III,14.13.598.9749,Urgot,Graves,Kayn,Ashe,Lux,Mordekaiser,Belveth,Akali,Jhin,Xerath,1
11117,NA1_5035328436,NA1,CLASSIC,GOLD I,14.13.598.9749,Chogath,Shyvana,Smolder,Caitlyn,Soraka,Rumble,Briar,Zoe,Ezreal,Morgana,0
11118,NA1_5035252061,NA1,CLASSIC,GOLD II,14.13.598.9749,Azir,Nunu,Yone,Twitch,Thresh,Mordekaiser,Briar,Vladimir,Draven,Lux,1
11119,NA1_5035246841,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Akshan,Nocturne,Hwei,Twitch,Lulu,Azir,Evelynn,Tristana,Kaisa,Janna,1
11120,NA1_5035229169,NA1,CLASSIC,GOLD II,14.13.598.9749,DrMundo,Amumu,Lux,Ezreal,Yuumi,Gwen,FiddleSticks,Zed,Caitlyn,Hwei,0
11121,NA1_5034545081,NA1,CLASSIC,GOLD I,14.13.598.9749,Quinn,Brand,Leblanc,Ezreal,Swain,Sett,Nocturne,Akshan,Xerath,Caitlyn,0
11122,NA1_5032719123,NA1,CLASSIC,GOLD I,14.13.598.9749,DrMundo,Graves,Veigar,Xayah,Nautilus,Volibear,Kaisa,Brand,Nocturne,Alistar,0
11123,NA1_5032698693,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Ornn,Ivern,Veigar,Ashe,Yuumi,Teemo,Nocturne,Zed,Lucian,Milio,1
11124,NA1_5031512288,NA1,CLASSIC,GOLD I,14.13.598.9749,Darius,Mordekaiser,Ekko,Jinx,Alistar,Warwick,Twitch,AurelionSol,Draven,Nautilus,1
11125,NA1_5031477208,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Teemo,Chogath,Lissandra,Kaisa,Rell,Mordekaiser,Shaco,Zed,Jhin,Soraka,1
11126,NA1_5031457913,NA1,CLASSIC,GOLD I,14.13.598.9749,Chogath,Kayn,Orianna,Kaisa,Senna,Aatrox,Viego,Veigar,Jhin,Nautilus,1
11127,NA1_5031134114,NA1,CLASSIC,SILVER I,14.13.596.7996,Aatrox,Nocturne,Kaisa,Smolder,Maokai,Malphite,Rammus,Galio,Xayah,Swain,0
11128,NA1_5031118162,NA1,CLASSIC,PLATINUM IV,14.13.596.7996,Kennen,Belveth,Yone,Jinx,Senna,Vayne,Jax,Lissandra,Smolder,Ashe,0
11129,NA1_5031099110,NA1,CLASSIC,GOLD III,14.13.596.7996,Garen,Briar,Gwen,Samira,Zilean,Nasus,Talon,Caitlyn,Smolder,Lux,0
11130,NA1_5030929539,NA1,CLASSIC,GOLD IV,14.13.596.7996,Volibear,Udyr,Xerath,Kaisa,Sona,Garen,Kindred,Leblanc,Smolder,Lux,1
11131,NA1_5030919445,NA1,CLASSIC,GOLD IV,14.13.596.7996,Thresh,MasterYi,Lissandra,Smolder,Sion,KSante,Brand,Fizz,Aphelios,Zac,1
11132,NA1_5035747386,NA1,CLASSIC,GOLD III,14.13.598.9749,Jayce,Nocturne,Vex,Vayne,MissFortune,Draven,Warwick,Ahri,Caitlyn,Nami,0
11133,NA1_5035723569,NA1,CLASSIC,GOLD III,14.13.598.9749,Smolder,Kindred,Ekko,Yasuo,Taric,Akali,Sejuani,Yone,Caitlyn,Shaco,0
11134,NA1_5035692475,NA1,CLASSIC,GOLD III,14.13.598.9749,Malphite,Nidalee,Zoe,Ziggs,Skarner,Quinn,Poppy,Vex,Ezreal,Anivia,0
11135,NA1_5035676768,NA1,CLASSIC,GOLD IV,14.13.598.9749,Warwick,Zac,Fizz,Ezreal,Shaco,Gwen,Nidalee,Yasuo,Vayne,Lulu,0
11136,NA1_5034963537,NA1,CLASSIC,GOLD IV,14.13.598.9749,TwistedFate,Shaco,Chogath,Caitlyn,Senna,DrMundo,Morgana,Vex,Jinx,Nautilus,1
11137,NA1_5034837120,NA1,CLASSIC,SILVER II,14.13.598.9749,Mordekaiser,Sejuani,Pyke,Tristana,Nami,Darius,RekSai,Vex,Ashe,Hwei,1
11138,NA1_5034754926,NA1,CLASSIC,GOLD III,14.13.598.9749,Garen,Volibear,Diana,Ezreal,Veigar,Sett,Shaco,Malzahar,Ashe,Gragas,0
11139,NA1_5034702211,NA1,CLASSIC,GOLD III,14.13.598.9749,Jayce,Belveth,Brand,Ziggs,Yasuo,Jax,JarvanIV,Kled,Ezreal,Shaco,1
11140,NA1_5034432429,NA1,CLASSIC,GOLD II,14.13.598.9749,Garen,Nocturne,Seraphine,Zyra,Teemo,Maokai,Kayn,Galio,Kaisa,Pyke,1
11141,NA1_5034399761,NA1,CLASSIC,GOLD IV,14.13.598.9749,Nasus,Naafiri,Vex,Ezreal,Swain,Illaoi,LeeSin,Jhin,Kaisa,Malphite,1
11142,NA1_5034374010,NA1,CLASSIC,SILVER I,14.13.598.9749,Darius,Tryndamere,Annie,Ashe,Karma,Garen,Nocturne,Vex,Kaisa,Sona,1
11143,NA1_5031348911,NA1,CLASSIC,SILVER IV,14.13.598.9749,Pantheon,Vi,Fizz,Olaf,Thresh,TahmKench,Shaco,Vex,Jinx,Senna,0
11144,NA1_5031325830,NA1,CLASSIC,GOLD IV,14.13.598.9749,Irelia,Viego,Anivia,Kaisa,Lux,Volibear,FiddleSticks,Vex,Caitlyn,Seraphine,0
11145,NA1_5031258429,NA1,CLASSIC,SILVER II,14.13.596.7996,KSante,Chogath,Vex,Samira,Zyra,Camille,Udyr,Veigar,Jhin,Thresh,0
11146,NA1_5031161102,NA1,CLASSIC,GOLD III,14.13.596.7996,Sett,Amumu,Vex,MissFortune,Milio,Vayne,Belveth,Anivia,Kaisa,Lux,0
11147,NA1_5031133079,NA1,CLASSIC,SILVER II,14.13.596.7996,Sett,JarvanIV,Vex,Caitlyn,Zyra,Darius,Gragas,Nasus,Kaisa,Quinn,0
11148,NA1_5031095817,NA1,CLASSIC,SILVER II,14.13.596.7996,Darius,Kayn,Azir,Smolder,Heimerdinger,Riven,Graves,Vex,Samira,Blitzcrank,1
11149,NA1_5031075994,NA1,CLASSIC,GOLD IV,14.13.596.7996,Camille,Diana,Garen,Caitlyn,KogMaw,Quinn,Belveth,Annie,Vayne,Taric,1
11150,NA1_5031048728,NA1,CLASSIC,SILVER II,14.13.596.7996,Mordekaiser,Kayn,Teemo,Jinx,Blitzcrank,Gangplank,Gragas,Veigar,Ashe,Pantheon,0
11151,NA1_5031031481,NA1,CLASSIC,GOLD III,14.13.596.7996,Yasuo,Nunu,Leblanc,Veigar,Poppy,Heimerdinger,Jax,Naafiri,Twitch,Nami,0
11152,NA1_5035532966,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Singed,Zed,Brand,Smolder,Nami,Vayne,Sylas,Naafiri,Ezreal,Blitzcrank,1
11153,NA1_5035511309,NA1,CLASSIC,DIAMOND II,14.13.598.9749,Vayne,MasterYi,Ahri,Anivia,Brand,Shen,Kayn,Syndra,Twitch,Leona,1
11154,NA1_5035489577,NA1,CLASSIC,DIAMOND III,14.13.598.9749,Poppy,Lillia,Vex,Jhin,Nautilus,Darius,Kayn,AurelionSol,Ashe,TahmKench,0
11155,NA1_5035468176,NA1,CLASSIC,UNRANKED,14.13.598.9749,Quinn,Nidalee,Zyra,Tristana,Janna,DrMundo,Volibear,Sylas,Yasuo,Heimerdinger,1
11156,NA1_5035451143,NA1,CLASSIC,EMERALD I,14.13.598.9749,Shen,LeeSin,Seraphine,Ashe,Lux,Yorick,Shyvana,Karthus,Caitlyn,Malphite,1
11157,NA1_5035438179,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yorick,Shyvana,Akali,Smolder,Leona,Mordekaiser,Khazix,Nautilus,Samira,Seraphine,0
11158,NA1_5032277062,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Jax,Shyvana,Tristana,TahmKench,Senna,Illaoi,Udyr,Viktor,Jinx,Lux,0
11159,NA1_5032265232,NA1,CLASSIC,GOLD I,14.13.598.9749,Gnar,Lillia,Irelia,Brand,Morgana,Illaoi,Belveth,Vex,Ashe,Seraphine,0
11160,NA1_5032254043,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Aatrox,Zac,Lux,Kaisa,Brand,Camille,LeeSin,Ezreal,Ziggs,Morgana,0
11161,NA1_5032244763,NA1,CLASSIC,PLATINUM II,14.13.598.9749,Yorick,JarvanIV,Zed,Caitlyn,Lux,Garen,Nasus,Malzahar,Xayah,Sylas,1
11162,NA1_5031223613,NA1,CLASSIC,PLATINUM IV,14.13.596.7996,Volibear,Kindred,Fizz,Ezreal,Thresh,Morgana,Shyvana,Zyra,Varus,Pyke,0
11163,NA1_5030574469,NA1,CLASSIC,PLATINUM I,14.13.596.7996,Camille,Kayn,Annie,Lucian,Velkoz,Warwick,Taliyah,Yasuo,Kaisa,Leona,0
11164,NA1_5030554781,NA1,CLASSIC,PLATINUM II,14.13.596.7996,Garen,Shyvana,Yasuo,Kaisa,Taric,Darius,Evelynn,Corki,Vayne,Nautilus,1
11165,NA1_5030253728,NA1,CLASSIC,GOLD II,14.13.596.7996,Yone,Nocturne,Ezreal,Kaisa,Morgana,MonkeyKing,LeeSin,Tristana,Nidalee,Nami,0
11166,NA1_5030242833,NA1,CLASSIC,PLATINUM III,14.13.596.7996,Sion,Ekko,Fizz,Kaisa,Rell,Illaoi,Khazix,AurelionSol,Tristana,TahmKench,0
11167,NA1_5030217732,NA1,CLASSIC,GOLD III,14.13.596.7996,Renekton,Shyvana,Ekko,Ashe,Renata,Neeko,Twitch,Anivia,Aphelios,TahmKench,1
11168,NA1_5030207062,NA1,CLASSIC,PLATINUM II,14.13.596.7996,DrMundo,LeeSin,Orianna,Vayne,Swain,Rumble,Poppy,Ekko,Jinx,Thresh,0
11169,NA1_5030196131,NA1,CLASSIC,PLATINUM II,14.13.596.7996,Garen,Poppy,AurelionSol,Jhin,Nami,Skarner,Belveth,Sylas,Ashe,Xerath,0
11170,NA1_5030163715,NA1,CLASSIC,PLATINUM IV,14.13.596.7996,Mordekaiser,Twitch,Ziggs,Ashe,Heimerdinger,Ornn,MonkeyKing,Leblanc,Caitlyn,Milio,1
11171,NA1_5034764577,NA1,CLASSIC,GOLD IV,14.13.598.9749,Sett,Zyra,Graves,Kaisa,Morgana,Camille,Kindred,Hwei,Brand,Lux,1
11172,NA1_5034741033,NA1,CLASSIC,GOLD IV,14.13.598.9749,Tryndamere,Darius,Morgana,Corki,Nami,Volibear,Nocturne,Syndra,Kaisa,Milio,0
11173,NA1_5034135656,NA1,CLASSIC,GOLD IV,14.13.598.9749,MonkeyKing,Zyra,Xerath,Jhin,Alistar,Riven,Ekko,Gangplank,MissFortune,Leblanc,1
11174,NA1_5034118078,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nasus,Olaf,Gangplank,Kaisa,Sona,Riven,Morgana,Malzahar,KogMaw,Taric,1
11175,NA1_5034085006,NA1,CLASSIC,SILVER II,14.13.598.9749,Tryndamere,Kindred,Illaoi,Ashe,Pyke,DrMundo,Skarner,Yone,Aphelios,Heimerdinger,0
11176,NA1_5034069047,NA1,CLASSIC,GOLD IV,14.13.598.9749,Yorick,Nocturne,Ekko,Twitch,Milio,Volibear,Amumu,Tristana,Aphelios,Poppy,1
11177,NA1_5034043573,NA1,CLASSIC,GOLD II,14.13.598.9749,Ornn,XinZhao,Naafiri,Smolder,Morgana,Sett,Viego,Diana,Jhin,Xerath,1
11178,NA1_5033878239,NA1,CLASSIC,SILVER I,14.13.598.9749,DrMundo,MasterYi,Galio,Smolder,Pyke,Garen,FiddleSticks,Kassadin,Jinx,Morgana,0
11179,NA1_5033857056,NA1,CLASSIC,GOLD IV,14.13.598.9749,Sett,FiddleSticks,Sylas,Jhin,Senna,Mordekaiser,Zac,Yone,Zeri,Seraphine,0
11180,NA1_5033816501,NA1,CLASSIC,SILVER II,14.13.598.9749,Fiora,Diana,Hwei,Ezreal,Nautilus,Volibear,Zac,Jhin,Smolder,Nami,0
11181,NA1_5032707800,NA1,CLASSIC,GOLD IV,14.13.598.9749,Warwick,FiddleSticks,Corki,Ezreal,Zyra,Yorick,JarvanIV,Malzahar,Caitlyn,Lux,0
11182,NA1_5032680518,NA1,CLASSIC,SILVER III,14.13.598.9749,Swain,Samira,Ashe,Camille,Warwick,Leona,Viktor,Jinx,Rammus,Fiora,1
11183,NA1_5032662055,NA1,CLASSIC,GOLD IV,14.13.598.9749,Malphite,Zyra,Zoe,Ezreal,Milio,Kled,Udyr,Pantheon,MissFortune,Leona,1
11184,NA1_5032629629,NA1,CLASSIC,PLATINUM II,14.13.598.9749,TahmKench,Morgana,Shen,Draven,Karma,Sett,FiddleSticks,Viktor,Lux,Senna,0
11185,NA1_5032615778,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Nasus,Zyra,Ziggs,Kaisa,Amumu,Olaf,Brand,Vex,Jhin,Seraphine,0
11186,NA1_5032579119,NA1,CLASSIC,GOLD II,14.13.598.9749,Mordekaiser,Nidalee,Rumble,Jhin,TahmKench,Sett,FiddleSticks,Sylas,MissFortune,Lux,1
11187,NA1_5032054231,NA1,CLASSIC,PLATINUM III,14.13.598.9749,Aatrox,Blitzcrank,Malzahar,Lucian,Zac,Sett,Zyra,Xerath,Ezreal,Janna,0
11188,NA1_5032026641,NA1,CLASSIC,GOLD IV,14.13.598.9749,Malphite,MasterYi,Vladimir,Kaisa,Morgana,Sylas,FiddleSticks,Yasuo,Xayah,Pyke,1
11189,NA1_5032001857,NA1,CLASSIC,GOLD I,14.13.598.9749,Malzahar,Amumu,Zed,Twitch,Milio,Warwick,Viego,Lux,Ashe,Janna,0
11190,NA1_5031976623,NA1,CLASSIC,GOLD IV,14.13.598.9749,Mordekaiser,FiddleSticks,Katarina,Ezreal,Janna,Sett,Volibear,Malzahar,KogMaw,Rell,0
11191,NA1_5035696277,NA1,CLASSIC,SILVER IV,14.13.598.9749,TahmKench,LeeSin,Morgana,Ashe,Thresh,Garen,FiddleSticks,Brand,Aphelios,Xerath,1
11192,NA1_5035665457,NA1,CLASSIC,SILVER II,14.13.598.9749,Volibear,Rammus,Yasuo,Caitlyn,Velkoz,Vladimir,Sylas,Tristana,Kaisa,Lulu,0
11193,NA1_5035656631,NA1,CLASSIC,SILVER II,14.13.598.9749,Vladimir,FiddleSticks,Tristana,Ashe,Thresh,Aatrox,Lillia,Ahri,Twitch,Nautilus,0
11194,NA1_5034417676,NA1,CLASSIC,GOLD II,14.13.598.9749,Fiora,FiddleSticks,Ezreal,Ashe,Braum,Sion,Nidalee,Irelia,Xayah,Seraphine,1
11195,NA1_5033779822,NA1,CLASSIC,GOLD IV,14.13.598.9749,Yorick,Morgana,Galio,Zeri,Leona,Tryndamere,Warwick,Ahri,Kaisa,Teemo,1
11196,NA1_5033752598,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Sett,Udyr,Pyke,Jinx,Seraphine,Kayle,Zyra,Talon,Veigar,Lux,0
11197,NA1_5032543703,NA1,CLASSIC,GOLD III,14.13.598.9749,Yorick,Amumu,Leblanc,MissFortune,Nautilus,Teemo,Zyra,Yasuo,Caitlyn,Leona,0
11198,NA1_5035808994,NA1,ARAM,SILVER I,14.13.598.9749,Ashe,Lucian,Annie,Karthus,Kennen,Hwei,Zeri,Leblanc,Poppy,Akshan,0
11199,NA1_5035793752,NA1,CLASSIC,PLATINUM III,14.13.598.9749,Cassiopeia,Amumu,Lux,Aphelios,Milio,DrMundo,Brand,Qiyana,Ezreal,Velkoz,1
11200,NA1_5035752961,NA1,CLASSIC,PLATINUM II,14.13.598.9749,Jax,Warwick,Leblanc,Nilah,Soraka,Trundle,MasterYi,Lux,Samira,Leona,0
11201,NA1_5035724132,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Warwick,Zac,Tristana,Swain,Zyra,Yone,Diana,Lux,Ashe,Blitzcrank,0
11202,NA1_5035655136,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Sion,Cassiopeia,Sona,Malphite,Morgana,Varus,Tristana,Syndra,Ahri,0
11203,NA1_5035634966,NA1,ARAM,UNRANKED,14.13.598.9749,Twitch,Akshan,Nunu,Janna,Renata,Kindred,Nidalee,Senna,MasterYi,Nilah,1
11204,NA1_5035613184,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,LeeSin,MissFortune,Milio,Vayne,Sivir,Maokai,Illaoi,Swain,Soraka,1
11205,NA1_5035597043,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Jayce,Akali,Seraphine,Jhin,Orianna,Poppy,Swain,Kaisa,Yasuo,1
11206,NA1_5035574387,NA1,ARAM,UNRANKED,14.13.598.9749,Quinn,Warwick,Yone,MissFortune,Orianna,Nautilus,Syndra,Malphite,Varus,Corki,1
11207,NA1_5035546890,NA1,ARAM,GOLD I,14.13.598.9749,MasterYi,Kaisa,Bard,Thresh,Quinn,Ezreal,KogMaw,Sejuani,Galio,Nidalee,1
11208,NA1_5035245216,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Garen,Lillia,Morgana,MissFortune,Lux,Renekton,Ivern,Vex,Caitlyn,Milio,0
11209,NA1_5035239773,NA1,CLASSIC,GOLD II,14.13.598.9749,Gwen,Khazix,Syndra,Ezreal,Thresh,Kayle,Graves,Lux,Senna,Pyke,1
11210,NA1_5035221470,NA1,CLASSIC,PLATINUM III,14.13.598.9749,Malphite,Shaco,Taliyah,Jhin,Soraka,DrMundo,Shyvana,Anivia,Lucian,Senna,0
11211,NA1_5035204584,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Sett,Nocturne,Malphite,Ezreal,Nami,Sejuani,Ekko,Yasuo,Draven,Karma,0
11212,NA1_5035189958,NA1,ARAM,UNRANKED,14.13.598.9749,Veigar,Renata,Belveth,Janna,Viego,Yone,Karthus,LeeSin,Xayah,Ornn,0
